timestamp,csi_data
1778751906,94,96,5,0,19,-20,18,-19,17,-18,15,-17,14,-17,13,-17,12,-17,11,-17,11,-18,10,-19,10,-18,11,-16,11,-17,11,-17,10,-16,10,-15,9,-14,9,-13,10,-13,10,-13,9,-11,8,-9,8,-8,8,-8,8,-9,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,12,-14,12,-15,13,-16,15,-17,17,-16,18,-17,19,-18,20,-19,21,-19,22,-18,23,-18,24,-18,25,-18,24,-18,25,-18,26,-18,26,-18,26,-19,25,-20,24,-20,24,-18,23,-17,23,-18,22,-20,21,-20,23,-20,12,-11,39,-35,38,-35,36,-35,34,-34,31,-32,29,-31,27,-32,26,-31,23,-32,22,-34,22,-35,21,-33,22,-31,21,-30,20,-29,19,-26,18,-26,18,-26,18,-25,20,-23,20,-22,19,-20,19,-17,18,-14,17,-12,17,-11,18,-5,19,-4,3,-1,1,-1,-1,0,-1,0,-1,0,0,-2,2,-5,16,-24,17,-25,22,-27,23,-27,25,-28,27,-30,30,-31,32,-31,35,-33,37,-34,40,-34,43,-33,46,-33,48,-35,49,-35,50,-34,49,-33,49,-33,49,-33,49,-34,48,-34,47,-34,48,-33,48,-33,48,-35,46,-37,44,-38,45,-38
1778751906,96,-128,5,0,-8,22,-9,21,-8,20,-5,19,-4,18,-3,18,-2,19,-2,18,-1,18,-1,18,-2,17,-2,17,-1,18,-3,17,-4,16,-3,16,-3,15,-3,14,-5,13,-6,12,-5,12,-5,12,-6,11,-7,10,-7,9,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-4,17,-4,17,-4,18,-5,20,-6,21,-7,22,-7,22,-8,23,-10,24,-11,25,-10,25,-11,24,-11,25,-12,25,-13,25,-15,26,-15,26,-14,25,-13,25,-13,24,-13,23,-13,23,-12,24,-10,24,-9,24,-8,24,-8,12,-21,41,-21,40,-21,40,-19,39,-16,37,-13,36,-12,35,-13,35,-11,34,-8,33,-7,34,-7,34,-7,34,-7,33,-9,33,-11,32,-10,30,-10,29,-10,27,-11,25,-12,24,-12,22,-13,21,-13,19,-14,16,-13,15,-13,13,-12,13,-3,2,-1,0,0,-1,0,-2,0,-1,-1,1,-2,5,-8,29,-9,29,-8,31,-11,31,-12,32,-14,35,-16,37,-17,37,-19,37,-20,39,-23,42,-25,44,-25,46,-27,47,-29,46,-30,45,-32,44,-32,45,-32,46,-30,46,-30,44,-30,43,-30,41,-30,42,-29,43,-26,44,-24,45,-23,45
1778751906,94,96,5,0,-19,1,-18,3,-18,3,-19,4,-18,6,-16,5,-16,3,-16,5,-15,6,-14,6,-13,6,-13,7,-13,7,-13,7,-13,8,-12,8,-11,7,-12,5,-14,3,-13,3,-11,3,-12,1,-12,1,-10,1,-11,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-17,4,-18,3,-20,2,-20,2,-20,3,-21,3,-22,2,-25,2,-26,3,-27,1,-28,0,-29,0,-29,-1,-29,-2,-29,-1,-30,0,-28,0,-28,-2,-29,-3,-28,-2,-27,-1,-26,-2,-26,-1,-27,-1,-27,-1,-27,-1,-14,-1,-42,-1,-41,0,-38,1,-35,1,-33,3,-31,7,-29,9,-29,10,-28,10,-27,11,-26,11,-25,12,-25,13,-25,13,-25,12,-23,12,-22,11,-22,10,-23,8,-25,7,-24,6,-22,5,-22,3,-21,2,-20,1,-19,0,-16,-3,-15,-4,-3,-1,-1,-1,0,-1,0,-1,0,-1,-2,0,-6,1,-32,8,-34,6,-34,6,-36,4,-38,3,-40,2,-41,3,-42,2,-43,1,-45,0,-47,0,-50,-1,-53,-2,-54,-3,-55,-4,-55,-5,-56,-5,-57,-4,-56,-3,-55,-4,-53,-5,-50,-4,-48,-4,-47,-4,-47,-3,-46,-1,-45,1,-45,2
1778751907,94,96,5,0,5,20,7,19,8,17,7,15,5,14,5,14,5,13,7,12,8,10,9,7,10,7,10,8,9,9,7,9,6,9,7,9,7,9,7,9,6,8,5,8,4,7,4,6,4,6,3,6,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,16,11,17,12,19,12,20,12,21,12,22,11,22,11,23,11,25,11,27,12,28,12,30,10,30,11,29,10,29,9,30,9,31,8,31,7,30,7,30,7,30,8,29,9,27,9,27,8,28,8,27,3,12,10,41,10,40,11,39,12,36,12,33,11,29,11,26,13,24,14,22,15,19,16,16,16,16,16,17,15,16,15,16,14,16,14,16,14,16,14,15,14,14,12,14,10,13,8,13,7,12,6,12,4,10,4,10,4,11,0,1,0,0,-1,-1,-1,-2,-1,-1,0,1,2,5,15,32,14,34,17,33,18,35,18,39,17,42,17,44,17,45,17,47,16,49,16,53,16,56,15,58,14,58,13,58,14,58,13,59,11,60,9,61,8,61,7,59,8,59,9,58,11,56,11,53,11,52,11,52,11,52
1778751907,96,-128,5,0,6,21,6,18,6,16,5,14,6,14,7,14,8,12,9,10,8,9,9,9,10,8,10,8,10,7,11,7,10,8,9,8,8,8,6,8,7,8,8,7,7,8,6,8,5,7,3,7,3,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,18,9,18,10,19,10,20,10,22,10,22,9,22,8,23,8,24,9,26,8,27,7,28,7,29,5,28,4,28,5,28,7,28,7,29,7,28,5,26,4,26,4,26,4,27,5,28,6,27,6,26,2,13,9,43,9,40,9,36,8,31,8,28,9,26,11,26,13,23,14,20,15,17,18,16,20,15,20,16,19,16,19,16,19,16,17,16,16,16,16,17,16,17,15,17,13,17,12,16,10,16,8,16,7,16,5,15,4,14,0,2,0,0,-1,-1,-1,-2,-1,-1,1,1,3,5,19,29,16,30,16,32,15,33,15,35,16,38,18,41,18,42,17,45,16,47,15,48,15,50,13,51,12,53,11,56,10,58,8,58,8,56,9,56,10,55,10,54,9,53,8,52,8,52,8,52,9,51,9,49,10,47
1778751907,94,96,5,0,24,0,24,-1,23,-1,22,-1,21,-2,21,-3,19,-3,19,-4,18,-4,18,-3,17,-4,16,-4,16,-4,16,-3,16,-1,16,-1,15,-2,15,-2,15,-2,14,-2,12,0,11,1,11,0,10,-1,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,15,-4,16,-4,17,-3,18,-3,19,-3,20,-3,20,-3,21,-2,23,-1,24,-1,25,-2,26,-2,27,-1,27,1,26,2,25,1,25,1,26,2,27,2,27,2,26,0,26,-1,26,1,27,1,27,0,28,-1,14,0,47,0,47,0,46,-1,44,-1,42,-2,40,-3,38,-3,35,-4,35,-5,34,-5,32,-5,31,-6,31,-7,31,-7,31,-6,31,-6,30,-5,30,-4,29,-3,28,-3,27,-2,25,0,23,1,22,1,20,2,20,3,19,7,19,9,3,1,1,0,-1,-1,-2,0,-1,0,1,-1,5,-1,29,-6,29,-6,30,-7,32,-6,33,-5,35,-4,37,-4,39,-4,40,-3,42,-2,44,-1,46,-1,48,-2,49,-1,51,0,52,2,51,4,52,4,52,4,52,4,53,4,52,4,52,3,51,2,52,2,52,1,53,-1,53,-2
1778751907,96,-128,5,0,-5,-27,-4,-26,-5,-25,-5,-24,-7,-23,-8,-22,-8,-22,-7,-23,-8,-22,-8,-20,-7,-19,-8,-18,-9,-17,-9,-18,-9,-19,-8,-18,-7,-16,-7,-16,-5,-16,-4,-16,-3,-15,-3,-15,-3,-14,-2,-14,-1,-14,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-7,-16,-6,-18,-6,-19,-6,-19,-6,-20,-6,-21,-6,-22,-5,-23,-5,-24,-4,-26,-3,-28,-3,-29,-3,-29,-3,-28,-2,-29,-2,-29,-2,-28,-3,-28,-3,-29,-4,-29,-4,-28,-4,-28,-4,-28,-3,-28,-4,-28,-6,-27,-3,-16,-8,-51,-6,-50,-6,-48,-6,-47,-6,-46,-7,-45,-9,-44,-10,-43,-10,-42,-11,-40,-12,-38,-13,-37,-13,-36,-14,-35,-14,-35,-13,-35,-12,-33,-11,-31,-9,-30,-8,-31,-7,-30,-6,-28,-5,-26,-4,-25,-2,-25,-1,-26,2,-26,2,-27,0,-6,0,-2,-1,0,0,0,0,0,-1,-2,-2,-6,-6,-32,-4,-31,-9,-31,-7,-32,-7,-34,-6,-36,-6,-39,-6,-41,-5,-43,-5,-45,-5,-47,-3,-49,-2,-52,-1,-54,-1,-55,1,-55,2,-55,3,-54,2,-53,2,-54,2,-55,1,-55,1,-55,-1,-54,-2,-54,-2,-54,-3,-54,-2,-54
1778751908,94,96,5,0,14,-23,14,-23,13,-23,12,-23,10,-22,8,-22,9,-22,10,-21,9,-21,7,-21,7,-20,8,-21,8,-21,7,-20,7,-20,7,-19,8,-19,8,-19,9,-17,9,-15,9,-14,9,-13,9,-12,9,-12,10,-11,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,8,-13,7,-13,6,-14,8,-15,9,-16,10,-16,11,-17,11,-18,12,-18,14,-19,16,-20,16,-20,15,-20,16,-19,17,-19,17,-20,18,-20,17,-20,16,-20,16,-21,16,-21,17,-21,17,-22,17,-23,17,-25,16,-25,8,-14,28,-44,27,-43,27,-42,26,-41,24,-41,22,-41,19,-40,19,-40,18,-40,17,-39,15,-40,15,-40,15,-40,15,-39,15,-38,15,-38,15,-36,15,-35,16,-33,17,-31,18,-29,18,-27,18,-25,18,-23,18,-21,18,-20,19,-16,18,-15,3,-3,0,-1,-1,0,-1,0,-1,0,0,-2,2,-5,11,-23,13,-23,14,-25,15,-26,16,-27,17,-29,19,-29,20,-29,22,-30,24,-32,26,-34,28,-35,30,-37,31,-38,32,-37,33,-37,34,-37,34,-38,35,-39,34,-39,32,-39,32,-39,32,-38,32,-38,33,-39,33,-41,32,-42,30,-42
1778751908,96,-128,5,0,7,-25,7,-25,7,-24,6,-23,5,-23,4,-23,3,-22,4,-21,3,-21,3,-21,3,-21,3,-20,4,-20,5,-19,5,-18,5,-17,5,-16,4,-16,5,-16,6,-15,6,-14,5,-12,5,-11,6,-10,7,-10,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,5,-18,6,-18,6,-18,7,-19,8,-19,8,-20,9,-21,10,-21,11,-22,12,-23,13,-23,13,-23,14,-23,14,-23,14,-23,13,-24,12,-24,13,-24,12,-24,11,-23,11,-23,10,-24,11,-24,10,-24,9,-25,10,-26,2,-15,8,-49,7,-48,6,-47,6,-45,5,-44,4,-43,2,-42,1,-43,0,-43,1,-42,0,-42,0,-41,0,-39,0,-38,1,-37,2,-36,3,-35,4,-33,4,-31,5,-30,6,-28,7,-26,7,-24,7,-22,9,-20,10,-19,6,-18,6,-17,1,-3,0,-1,-1,0,0,0,0,0,-1,-2,-1,-6,-3,-32,-1,-33,5,-34,6,-35,7,-37,8,-38,9,-38,10,-40,11,-41,13,-43,14,-44,16,-46,17,-47,18,-47,19,-47,20,-47,19,-47,18,-47,17,-47,17,-47,16,-47,15,-47,14,-48,14,-49,13,-49,12,-48,11,-48,10,-48
1778751908,96,-128,5,0,10,21,10,20,9,18,9,17,10,16,10,15,10,14,9,13,9,13,10,13,10,13,10,13,9,13,8,13,7,12,6,12,5,11,6,11,7,10,5,9,4,10,3,10,3,9,3,8,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,15,13,15,14,17,13,19,14,20,13,21,13,22,12,23,11,25,12,27,11,27,10,27,9,27,9,26,9,27,8,28,8,26,7,25,7,26,7,26,7,26,9,25,9,24,9,24,11,24,13,23,5,12,19,41,20,39,20,37,19,34,20,32,20,31,20,29,19,28,19,27,19,27,20,26,20,25,19,23,18,23,17,23,16,23,14,22,13,21,13,20,12,19,10,19,8,19,7,20,6,18,5,17,4,15,2,14,0,14,-1,2,-1,0,-1,-1,-2,-1,-1,-1,1,1,5,4,28,23,27,26,26,29,26,31,26,33,26,36,27,38,26,39,25,42,24,45,23,48,22,51,21,52,20,53,19,53,19,53,18,52,16,51,16,50,15,49,15,49,14,49,15,48,16,47,17,47,19,47,21,46,23,45
1778751908,94,96,5,0,-22,11,-22,10,-20,12,-18,13,-18,13,-16,12,-15,11,-16,11,-15,10,-14,10,-13,11,-14,11,-14,11,-12,9,-13,9,-14,9,-13,8,-12,7,-12,7,-13,5,-13,2,-13,2,-11,2,-9,2,-10,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-14,5,-16,5,-18,5,-20,5,-20,5,-20,5,-23,5,-24,5,-24,4,-26,2,-28,2,-28,3,-29,4,-29,4,-28,3,-28,3,-26,2,-25,3,-26,4,-26,4,-25,5,-24,7,-24,9,-24,9,-25,9,-25,9,-13,6,-43,21,-41,20,-41,20,-39,22,-37,23,-37,24,-35,23,-32,22,-30,21,-29,21,-27,22,-27,22,-26,22,-26,20,-25,18,-25,17,-25,17,-25,15,-24,14,-24,13,-23,10,-23,8,-23,5,-20,3,-17,2,-16,2,-12,1,-12,2,-3,0,-1,0,0,-1,0,-1,0,-1,-2,0,-5,2,-27,14,-28,14,-29,12,-31,11,-33,12,-36,12,-38,11,-39,11,-42,11,-46,9,-49,8,-52,5,-53,6,-54,6,-55,7,-55,6,-54,5,-53,4,-51,5,-48,6,-47,8,-45,8,-44,9,-44,10,-45,12,-47,13,-49,14,-51,16
