timestamp,csi_data
1778750925,"96,-128,5,0,-24,-13,-22,-11,-20,-10,-21,-10,-20,-9,-20,-6,-20,-5,-19,-6,-18,-5,-18,-4,-19,-4,-19,-4,-20,-3,-20,-4,-19,-4,-18,-4,-17,-4,-16,-5,-16,-5,-15,-5,-15,-6,-14,-7,-14,-6,-13,-5,-11,-6,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-3,-20,-10,-19,-11,-20,-12,-20,-13,-20,-13,-20,-13,-20,-13,-20,-14,-20,-15,-22,-18,-22,-19,-21,-19,-20,-18,-19,-18,-18,-17,-20,-16,-20,-17,-19,-17,-19,-17,-20,-16,-21,-15,-21,-14,-22,-13,-22,-14,-22,-14,-21,-14,-13,-6,-43,-19,-43,-20,-41,-18,-40,-16,-40,-14,-40,-12,-39,-10,-39,-9,-37,-10,-36,-8,-35,-7,-35,-6,-35,-5,-36,-5,-36,-5,-36,-5,-35,-5,-34,-6,-32,-7,-31,-8,-29,-10,-28,-11,-27,-11,-27,-11,-25,-11,-23,-12,-21,-13,-18,-14,-4,-3,-1,-2,0,-1,1,0,0,0,-3,-1,-7,-2,-38,-8,-37,-10,-38,-15,-37,-16,-37,-18,-38,-20,-38,-22,-38,-22,-38,-24,-38,-25,-40,-27,-42,-30,-43,-31,-42,-32,-41,-32,-41,-31,-41,-31,-41,-30,-40,-30,-39,-29,-38,-28,-39,-26,-40,-24,-41,-24,-42,-24,-43,-24,-44,-23,-43,-22"
1778750925,"96,-128,5,0,-11,18,-11,19,-11,20,-10,19,-9,16,-9,15,-7,16,-5,16,-5,16,-6,16,-6,15,-6,15,-5,15,-5,16,-4,17,-4,16,-4,15,-5,15,-6,14,-6,13,-5,12,-5,11,-6,11,-7,10,-7,9,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,4,-10,17,-10,18,-11,18,-12,17,-13,17,-13,18,-14,19,-15,20,-16,21,-17,21,-17,21,-17,20,-16,19,-17,18,-19,18,-19,18,-19,19,-18,19,-17,20,-17,20,-16,19,-15,20,-14,21,-16,21,-16,20,-14,19,-10,10,-28,36,-27,36,-25,36,-23,35,-20,33,-18,31,-17,30,-15,31,-13,31,-13,30,-13,30,-12,29,-12,29,-12,29,-12,30,-11,30,-10,29,-10,28,-10,27,-9,26,-10,25,-11,24,-12,23,-14,21,-14,20,-14,18,-16,16,-15,14,-3,2,-1,0,0,-1,0,-2,0,-1,-1,1,-2,6,-10,34,-12,35,-16,35,-18,35,-21,34,-23,34,-25,34,-26,35,-27,37,-28,38,-30,39,-33,40,-35,40,-36,39,-35,38,-35,36,-36,36,-34,36,-35,36,-35,37,-34,37,-33,36,-32,35,-31,36,-30,37,-30,37,-29,37,-27,37"
1778750925,"96,-128,5,0,-6,-26,-6,-26,-5,-24,-5,-23,-5,-22,-6,-21,-7,-20,-6,-19,-5,-18,-5,-17,-5,-17,-6,-16,-6,-16,-5,-16,-5,-15,-5,-15,-5,-15,-4,-15,-5,-13,-5,-13,-5,-13,-4,-13,-3,-12,-3,-11,-2,-10,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-6,-17,-7,-18,-7,-19,-7,-20,-7,-20,-6,-21,-5,-21,-5,-21,-4,-23,-4,-25,-5,-26,-5,-26,-5,-26,-4,-26,-4,-25,-4,-25,-4,-26,-4,-26,-3,-26,-3,-25,-5,-25,-6,-25,-6,-25,-6,-27,-7,-28,-6,-29,-2,-15,-6,-48,-7,-48,-7,-46,-7,-44,-7,-43,-7,-41,-8,-40,-9,-38,-9,-37,-9,-35,-10,-34,-9,-33,-10,-32,-10,-32,-10,-31,-10,-31,-10,-30,-9,-28,-9,-27,-8,-26,-7,-25,-6,-24,-5,-23,-4,-22,-3,-20,-3,-19,-1,-19,0,-20,0,-4,-1,-2,-1,0,0,0,0,0,-1,-2,-3,-6,-14,-31,-13,-32,-11,-33,-10,-34,-9,-36,-9,-37,-9,-38,-9,-40,-8,-41,-7,-43,-7,-45,-6,-48,-6,-49,-5,-50,-4,-50,-3,-49,-3,-48,-3,-48,-4,-49,-4,-49,-4,-50,-4,-49,-5,-49,-6,-48,-7,-49,-7,-50,-7,-52,-6,-52"
1778750925,"94,96,5,0,-13,-21,-15,-21,-15,-21,-14,-21,-13,-21,-13,-19,-13,-18,-14,-17,-14,-16,-14,-14,-14,-13,-15,-13,-14,-14,-14,-15,-15,-15,-15,-14,-13,-13,-12,-13,-12,-14,-11,-14,-10,-13,-10,-14,-9,-13,-8,-13,-8,-13,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-12,-15,-11,-17,-11,-19,-11,-19,-11,-20,-11,-20,-12,-20,-11,-21,-10,-22,-10,-24,-10,-25,-9,-24,-9,-24,-9,-23,-10,-24,-9,-25,-10,-24,-11,-24,-12,-24,-12,-24,-13,-24,-13,-23,-13,-24,-14,-24,-15,-24,-14,-23,-10,-13,-30,-40,-30,-40,-30,-39,-30,-37,-29,-37,-28,-36,-27,-34,-27,-32,-27,-31,-27,-29,-27,-28,-27,-27,-28,-27,-27,-26,-27,-26,-27,-25,-26,-25,-25,-25,-24,-24,-23,-24,-21,-24,-21,-25,-20,-24,-19,-24,-17,-23,-15,-24,-13,-25,-12,-27,-3,-5,-1,-2,0,0,0,0,0,0,-2,-2,-6,-4,-30,-22,-30,-23,-26,-27,-24,-30,-24,-32,-25,-33,-24,-35,-24,-36,-24,-36,-24,-38,-23,-40,-22,-42,-22,-44,-21,-44,-21,-44,-22,-44,-22,-43,-23,-43,-24,-43,-26,-42,-26,-42,-26,-42,-26,-42,-26,-42,-26,-43,-28,-43,-29,-42,-30,-41"
1778750926,"96,-128,5,0,8,25,7,24,6,23,6,22,6,21,5,21,5,20,5,19,6,20,7,20,7,19,8,19,8,18,7,18,6,19,6,19,6,18,6,16,5,16,4,17,4,17,3,16,3,15,2,13,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,17,7,18,7,19,8,20,7,20,6,21,6,22,6,22,6,23,6,25,5,25,4,26,3,27,3,26,3,26,3,26,3,26,3,25,3,25,5,26,5,27,5,26,6,26,6,27,6,27,7,26,4,15,15,49,15,47,14,44,13,43,13,42,13,41,12,41,12,39,14,38,14,38,15,36,16,35,15,35,14,35,14,34,14,34,13,34,13,32,12,31,11,30,10,31,8,30,7,30,5,29,3,28,2,28,-1,29,-4,28,-1,5,-1,1,-1,-1,-1,-2,-1,-1,1,1,3,5,19,33,19,32,17,33,16,34,14,36,13,38,12,40,11,42,10,43,9,44,9,46,8,47,7,48,6,49,5,50,4,51,4,51,4,51,5,51,6,50,7,49,9,49,9,48,10,49,11,49,12,50,13,50,13,49"
1778750926,"94,96,5,0,14,-21,13,-21,13,-20,12,-18,11,-17,9,-16,9,-15,9,-15,8,-15,7,-15,6,-15,5,-14,5,-14,5,-15,5,-15,5,-13,5,-12,4,-12,3,-12,3,-11,4,-11,4,-11,4,-10,4,-10,4,-9,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-6,10,-21,10,-20,10,-20,11,-20,12,-21,12,-21,13,-21,14,-21,14,-21,16,-21,18,-22,18,-22,18,-22,19,-21,19,-21,18,-21,18,-21,19,-22,18,-21,17,-20,17,-21,18,-22,17,-22,16,-23,17,-23,18,-23,8,-12,29,-38,28,-37,27,-37,26,-36,24,-34,22,-33,20,-32,19,-30,18,-30,15,-29,12,-30,11,-30,10,-28,10,-27,9,-26,9,-26,9,-25,9,-24,8,-23,7,-22,8,-22,8,-21,8,-20,8,-19,8,-17,9,-16,10,-14,10,-14,2,-3,0,-1,-1,0,-1,1,-1,0,1,-3,3,-7,19,-40,19,-39,20,-39,21,-39,22,-39,24,-39,25,-40,26,-40,27,-40,28,-41,29,-40,31,-40,34,-40,35,-42,36,-42,36,-41,36,-41,35,-40,36,-40,35,-40,35,-40,34,-40,33,-40,34,-41,33,-41,33,-42,33,-41,33,-41"
1778750926,"96,-128,5,0,-17,-21,-17,-21,-16,-21,-15,-19,-14,-18,-14,-18,-14,-17,-13,-15,-12,-14,-13,-13,-13,-12,-14,-12,-15,-13,-15,-13,-14,-11,-14,-10,-13,-10,-11,-11,-10,-11,-10,-12,-9,-11,-10,-10,-9,-10,-8,-10,-8,-9,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-16,-12,-16,-13,-16,-15,-16,-17,-16,-18,-16,-19,-16,-19,-15,-19,-15,-19,-16,-22,-15,-24,-15,-24,-15,-24,-15,-24,-14,-24,-15,-24,-15,-24,-16,-24,-16,-24,-16,-23,-15,-24,-15,-24,-16,-24,-17,-24,-17,-24,-18,-24,-10,-13,-32,-42,-32,-40,-32,-38,-31,-36,-30,-34,-29,-33,-28,-31,-27,-29,-26,-26,-25,-24,-26,-23,-27,-22,-27,-22,-27,-23,-25,-22,-24,-21,-24,-20,-24,-20,-23,-20,-21,-20,-20,-22,-19,-22,-18,-22,-16,-21,-14,-20,-13,-19,-10,-20,-11,-20,-3,-4,-1,-2,0,0,1,0,0,0,-3,-1,-7,-4,-35,-18,-34,-18,-31,-23,-30,-25,-31,-28,-32,-31,-33,-33,-32,-34,-32,-34,-31,-35,-32,-37,-33,-40,-33,-42,-33,-43,-33,-43,-33,-44,-33,-44,-33,-43,-33,-42,-32,-42,-32,-43,-32,-43,-32,-43,-33,-44,-34,-44,-35,-44,-35,-45,-36,-45"
1778750926,"96,-128,5,0,-24,-10,-24,-10,-23,-9,-22,-10,-21,-10,-21,-10,-21,-9,-21,-8,-20,-7,-18,-6,-17,-5,-18,-5,-18,-4,-18,-4,-17,-4,-16,-5,-15,-5,-14,-4,-14,-4,-13,-4,-13,-5,-12,-5,-12,-5,-11,-5,-11,-5,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-14,-8,-16,-9,-17,-10,-17,-11,-17,-11,-17,-11,-18,-12,-19,-13,-20,-13,-21,-14,-22,-15,-21,-15,-20,-15,-19,-15,-19,-13,-20,-14,-19,-15,-20,-14,-22,-13,-23,-13,-23,-13,-24,-11,-25,-10,-25,-11,-25,-12,-25,-13,-16,-4,-49,-14,-48,-15,-47,-13,-45,-10,-43,-8,-41,-7,-39,-6,-37,-6,-37,-6,-37,-7,-36,-6,-35,-6,-35,-5,-34,-4,-33,-3,-31,-3,-30,-4,-30,-4,-29,-4,-28,-4,-26,-4,-24,-5,-23,-5,-23,-6,-22,-8,-21,-9,-22,-8,-21,-9,-4,-2,-2,-1,0,-1,0,0,0,-1,-2,0,-6,0,-32,0,-33,0,-31,-7,-32,-9,-33,-11,-35,-12,-36,-13,-37,-13,-38,-15,-40,-16,-41,-17,-43,-18,-45,-18,-45,-18,-43,-19,-42,-19,-42,-18,-43,-18,-43,-19,-43,-18,-44,-18,-45,-19,-45,-18,-47,-16,-48,-14,-49,-14,-50,-14,-51,-14"
1778750927,"94,96,5,0,22,12,22,11,22,11,22,12,21,11,21,9,20,9,19,8,17,6,17,6,17,6,17,6,17,5,18,5,18,6,18,7,18,7,16,7,14,7,14,7,13,7,13,7,12,7,11,8,10,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15,7,15,8,16,9,17,9,18,9,18,10,18,11,18,12,19,12,20,14,20,14,20,15,20,15,21,16,20,16,19,16,19,15,19,15,20,15,20,15,21,14,23,13,24,13,24,14,24,13,24,11,13,5,44,18,44,19,44,18,43,19,41,18,40,16,40,14,40,14,39,12,37,11,37,10,37,10,36,9,35,8,35,7,34,9,34,11,33,11,32,12,31,12,29,13,28,13,26,12,24,12,23,13,21,12,19,13,15,14,2,2,0,0,-1,-1,-2,-1,-1,-1,1,0,6,1,32,8,32,9,31,13,32,14,33,15,34,16,35,17,35,19,35,20,36,22,38,23,40,24,41,24,41,25,41,25,41,26,40,26,39,26,39,25,39,25,40,25,41,24,41,24,43,23,45,23,46,23,48,22,49,22"
1778750927,"94,96,5,0,-6,-27,-6,-26,-6,-24,-6,-22,-6,-22,-8,-21,-8,-20,-8,-19,-8,-18,-7,-18,-8,-17,-10,-17,-10,-17,-9,-17,-9,-17,-8,-16,-8,-15,-7,-14,-7,-15,-8,-15,-7,-14,-6,-14,-6,-15,-5,-15,-5,-14,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-6,-7,-22,-7,-22,-6,-23,-5,-25,-5,-26,-5,-27,-5,-27,-4,-27,-4,-27,-3,-28,-2,-29,-2,-29,-2,-29,-1,-29,-2,-29,-2,-28,-1,-28,-3,-28,-4,-29,-4,-29,-4,-29,-4,-29,-4,-30,-4,-31,-4,-30,-4,-28,-2,-16,-7,-52,-8,-51,-9,-50,-9,-48,-10,-46,-11,-44,-11,-41,-10,-39,-11,-36,-11,-35,-12,-34,-14,-33,-16,-33,-15,-33,-13,-32,-13,-32,-13,-32,-12,-30,-11,-30,-11,-29,-11,-28,-9,-27,-8,-26,-8,-26,-7,-25,-5,-26,-1,-27,-1,-28,-1,-5,0,-2,-1,0,0,1,0,0,-1,-2,-2,-7,-10,-38,-10,-40,-11,-42,-9,-43,-8,-45,-6,-47,-6,-50,-5,-51,-4,-52,-3,-52,-2,-52,-2,-53,-1,-55,0,-55,2,-55,3,-56,3,-56,2,-56,2,-55,0,-55,-1,-55,-1,-54,-1,-53,-3,-54,-5,-55,-7,-58,-7,-58,-8,-57"
1778750928,"94,96,5,0,-17,23,-16,22,-16,21,-15,20,-14,19,-15,19,-14,18,-13,17,-12,17,-11,16,-10,15,-10,15,-9,16,-10,16,-10,15,-10,16,-10,15,-10,14,-9,12,-9,12,-10,12,-9,12,-9,11,-9,10,-9,9,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-10,14,-10,14,-11,14,-11,15,-12,14,-13,14,-14,15,-14,16,-15,17,-17,17,-18,18,-18,19,-18,18,-18,17,-18,17,-18,18,-18,19,-19,20,-18,20,-17,21,-17,20,-18,21,-18,22,-17,23,-17,23,-18,22,-9,14,-27,48,-26,47,-25,44,-24,42,-23,41,-21,40,-20,40,-19,39,-17,38,-16,37,-15,34,-15,33,-15,33,-14,33,-14,33,-15,32,-15,31,-15,30,-15,29,-15,27,-14,25,-14,23,-14,22,-13,20,-13,19,-14,19,-11,19,-12,17,-3,3,-1,0,0,-1,0,-1,0,-1,-1,1,-1,5,-5,31,-6,31,-13,29,-15,29,-16,30,-17,31,-18,32,-20,33,-22,34,-23,35,-25,36,-26,36,-28,37,-28,38,-28,39,-28,38,-28,38,-28,40,-29,41,-29,42,-28,42,-27,42,-26,41,-26,42,-27,44,-27,45,-28,46,-28,46"
1778750928,"94,96,5,0,-20,23,-20,23,-19,23,-19,22,-18,21,-17,20,-17,20,-15,19,-14,19,-15,18,-14,18,-13,16,-13,15,-13,16,-13,17,-12,16,-12,14,-12,12,-12,11,-11,11,-11,11,-10,11,-10,10,-11,9,-11,8,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-11,14,-11,14,-12,14,-12,15,-12,15,-13,16,-14,17,-15,17,-16,18,-18,18,-18,18,-19,18,-19,16,-20,16,-20,17,-20,19,-18,19,-18,19,-18,20,-19,21,-19,21,-20,22,-20,23,-21,23,-20,23,-19,24,-10,15,-34,49,-35,49,-35,47,-33,46,-32,44,-30,42,-30,41,-29,40,-27,38,-25,37,-24,37,-23,36,-22,34,-23,33,-23,33,-23,32,-22,30,-21,28,-21,26,-20,25,-19,24,-19,22,-18,21,-17,20,-18,18,-19,17,-17,17,-18,16,-4,2,-1,0,0,-1,0,-1,0,-1,-1,1,-3,4,-13,28,-13,28,-18,28,-19,29,-21,30,-22,30,-23,31,-24,32,-25,33,-27,34,-29,36,-30,36,-32,37,-33,37,-33,37,-33,36,-33,38,-34,39,-34,39,-33,39,-33,40,-33,42,-33,43,-34,44,-33,45,-33,47,-32,47,-32,48"
1778750928,"96,-128,5,0,24,12,25,12,24,12,23,11,23,10,22,9,21,10,21,9,20,8,21,6,21,6,21,8,20,7,19,7,19,6,19,7,18,7,16,8,15,8,15,8,15,8,14,9,13,10,12,10,11,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,16,6,17,7,18,8,19,9,19,10,19,11,19,11,19,12,20,13,21,14,21,14,21,13,21,14,20,14,21,15,21,15,20,15,19,15,21,14,22,14,22,14,22,12,22,12,23,12,25,12,25,12,14,7,46,23,46,22,45,22,44,21,44,21,44,20,42,19,41,17,40,16,39,14,40,12,39,13,38,15,36,15,36,14,36,15,36,15,34,15,31,16,30,16,29,16,28,16,27,16,25,17,23,18,20,19,17,22,16,23,2,4,0,1,-1,-1,-2,-1,-1,-1,2,0,6,1,35,10,34,11,33,13,33,14,34,17,35,18,36,20,36,21,36,22,36,24,38,25,38,28,39,29,39,29,38,30,38,30,39,30,38,30,38,29,38,28,38,27,39,27,39,26,41,25,43,24,45,25,46,24,45,24"
1778750928,"96,-128,5,0,-28,-11,-26,-10,-24,-10,-23,-10,-21,-9,-21,-8,-22,-8,-21,-8,-20,-7,-20,-6,-20,-6,-19,-6,-17,-6,-16,-6,-16,-5,-16,-5,-15,-5,-15,-5,-15,-5,-14,-6,-12,-6,-12,-5,-12,-5,-11,-4,-11,-5,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,-18,-6,-18,-6,-19,-7,-20,-8,-20,-9,-21,-9,-22,-9,-23,-10,-23,-11,-23,-11,-23,-11,-24,-12,-24,-12,-23,-13,-24,-13,-24,-12,-24,-11,-23,-11,-24,-11,-25,-11,-25,-12,-26,-12,-26,-12,-28,-12,-29,-11,-29,-11,-16,-7,-49,-21,-49,-21,-47,-20,-45,-19,-43,-18,-42,-17,-42,-17,-42,-17,-40,-16,-38,-15,-38,-13,-38,-13,-37,-12,-35,-11,-33,-11,-32,-10,-31,-10,-30,-9,-29,-9,-28,-10,-27,-11,-25,-11,-24,-11,-23,-11,-21,-11,-20,-12,-17,-12,-16,-13,-3,-3,-1,-1,0,0,0,-1,0,0,-2,0,-7,-1,-34,-2,-34,-3,-34,-8,-35,-9,-35,-11,-37,-14,-38,-15,-40,-16,-41,-17,-43,-19,-44,-21,-44,-22,-43,-23,-44,-23,-45,-24,-45,-24,-46,-24,-47,-23,-47,-23,-46,-23,-47,-22,-47,-22,-49,-22,-50,-22,-52,-22,-53,-22,-53,-21,-51,-21"
1778750928,"96,-128,5,0,-15,23,-14,22,-13,21,-12,21,-12,20,-11,19,-10,19,-9,18,-8,18,-7,17,-7,16,-6,16,-6,16,-5,16,-5,16,-6,15,-6,15,-6,15,-6,14,-6,14,-6,14,-6,13,-5,12,-5,11,-7,9,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-8,19,-10,19,-12,20,-12,20,-13,21,-13,22,-14,22,-15,22,-15,22,-16,23,-17,25,-19,25,-19,23,-19,22,-18,22,-18,22,-16,21,-16,21,-17,22,-17,23,-17,22,-17,22,-16,24,-16,26,-15,26,-15,26,-10,13,-30,44,-31,44,-31,42,-30,40,-28,39,-26,37,-23,35,-21,35,-19,34,-18,34,-17,33,-15,32,-13,30,-12,30,-11,30,-12,30,-12,29,-12,28,-12,26,-13,25,-12,24,-12,24,-11,23,-11,23,-11,22,-13,20,-16,19,-18,17,-4,2,-2,0,0,-1,0,-2,0,-1,-1,1,-3,6,-16,36,-19,36,-19,35,-22,36,-24,36,-25,37,-26,38,-27,39,-29,39,-31,40,-33,41,-35,43,-36,44,-38,43,-39,42,-39,41,-38,41,-38,41,-37,41,-38,41,-37,41,-36,41,-34,41,-33,42,-33,43,-33,46,-32,47,-32,48"
1778750929,"94,96,5,0,-27,12,-26,11,-24,9,-23,9,-23,9,-22,9,-20,9,-19,9,-18,8,-18,7,-18,6,-17,7,-16,9,-15,9,-15,8,-16,7,-15,7,-14,7,-13,7,-12,6,-11,5,-11,4,-12,3,-12,3,-11,3,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,-18,10,-19,10,-20,10,-21,10,-23,10,-23,10,-22,8,-24,7,-26,7,-27,7,-27,7,-28,6,-29,6,-28,6,-28,6,-28,6,-27,7,-26,8,-26,9,-26,8,-26,8,-27,10,-27,11,-27,11,-28,11,-27,11,-15,8,-48,27,-47,26,-46,25,-45,23,-43,21,-42,21,-39,19,-37,19,-36,19,-35,19,-33,19,-32,18,-30,18,-28,18,-27,18,-27,18,-27,17,-28,16,-27,15,-26,14,-24,13,-22,11,-20,10,-20,9,-21,8,-21,7,-21,7,-20,5,-4,0,-1,-1,0,-1,0,-2,0,-1,-2,1,-5,5,-29,31,-30,29,-34,23,-35,22,-36,21,-38,21,-40,22,-41,21,-42,20,-43,18,-46,18,-47,18,-48,18,-49,18,-50,19,-50,19,-50,19,-50,19,-50,20,-49,20,-48,20,-48,19,-49,20,-50,22,-50,25,-51,27,-52,28,-51,28"
1778750929,"94,96,5,0,11,25,11,25,11,24,10,23,10,22,11,21,10,20,9,19,8,18,9,18,9,17,10,16,9,16,9,15,9,16,9,16,7,15,6,15,6,15,5,14,4,13,4,12,4,11,3,11,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,16,9,16,9,17,9,18,8,19,9,20,9,22,9,22,8,23,7,24,8,25,8,25,7,25,7,25,8,25,8,25,8,25,8,25,7,25,7,25,8,25,9,25,9,26,10,26,12,26,13,26,7,14,25,49,25,48,24,47,23,45,22,43,23,42,23,39,22,37,21,35,20,33,20,32,21,31,21,30,20,30,19,29,18,29,17,29,16,27,14,26,13,26,12,26,10,25,9,24,8,23,6,22,5,21,5,22,3,22,0,3,-1,1,-1,-1,-1,-1,-1,-1,1,1,4,4,25,25,23,25,20,28,20,29,20,31,20,33,20,35,20,36,21,38,20,40,19,42,19,44,19,46,18,46,17,47,17,48,17,48,17,48,17,48,17,47,18,47,18,47,19,46,20,46,21,47,23,48,25,48,27,48"
1778750929,"94,96,5,0,2,-29,2,-28,3,-27,3,-25,2,-25,2,-24,2,-23,1,-22,1,-22,0,-21,0,-20,-1,-20,-1,-20,-1,-19,-1,-18,-2,-17,0,-17,1,-17,1,-16,1,-15,1,-14,0,-13,0,-12,1,-11,3,-11,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-19,-1,-20,0,-20,0,-22,1,-23,1,-24,2,-24,2,-25,2,-25,2,-26,4,-27,4,-28,4,-28,4,-28,4,-27,4,-28,5,-28,5,-29,5,-29,4,-29,4,-28,4,-29,3,-29,3,-30,3,-31,3,-31,3,-18,9,-55,10,-54,9,-54,9,-52,8,-49,6,-48,6,-46,6,-44,5,-43,3,-42,2,-41,2,-40,1,-38,1,-37,1,-35,0,-33,1,-32,1,-31,3,-31,3,-29,3,-28,4,-26,4,-25,4,-24,5,-22,6,-21,8,-18,8,-17,1,-3,0,-1,-1,0,-1,1,-1,0,-1,-2,0,-7,2,-35,4,-35,3,-36,4,-37,5,-39,5,-40,6,-42,7,-44,8,-45,9,-46,10,-48,12,-50,14,-51,14,-51,13,-50,14,-50,14,-50,13,-51,14,-51,13,-52,12,-53,12,-53,12,-53,13,-54,13,-55,12,-56,11,-57,9,-58"
1778750929,"96,-128,5,0,7,27,4,25,4,23,7,21,7,17,7,16,8,15,9,15,8,14,7,14,6,14,7,13,8,13,7,13,6,13,7,13,7,14,5,14,4,13,3,11,4,11,3,11,2,11,1,10,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,16,10,16,10,17,10,19,11,21,11,23,11,25,10,25,10,24,11,25,10,25,10,25,9,26,6,25,7,24,8,24,6,23,5,23,7,26,8,26,8,24,7,24,7,25,7,26,8,26,9,23,2,15,10,52,9,51,8,47,8,44,9,41,10,36,11,34,12,33,13,32,12,30,11,30,10,31,11,31,12,31,11,29,10,26,10,25,9,24,8,23,6,22,6,21,5,21,4,21,4,21,3,20,3,19,2,18,1,18,0,3,-1,0,-1,-1,-1,-1,-1,-1,0,1,3,5,16,28,15,31,18,31,16,33,15,34,15,37,15,41,16,42,15,45,15,46,13,47,11,48,10,47,9,47,8,49,6,48,7,48,10,48,10,46,10,45,13,44,16,45,15,46,13,47,12,49,12,50,14,50,14,50"
1778750930,"96,-128,5,0,25,-11,24,-12,24,-12,23,-10,21,-7,21,-8,21,-10,21,-10,20,-11,17,-12,17,-12,17,-11,16,-10,16,-10,16,-10,15,-9,16,-9,15,-9,15,-8,15,-6,14,-5,13,-5,13,-4,12,-4,12,-3,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,15,-11,16,-11,18,-11,19,-10,19,-9,20,-8,20,-8,21,-7,23,-8,25,-8,25,-7,24,-7,25,-5,26,-5,26,-6,25,-7,23,-6,23,-7,24,-9,24,-10,23,-11,25,-10,26,-8,26,-7,24,-9,22,-11,12,-6,42,-20,45,-21,46,-22,45,-23,44,-21,41,-19,41,-18,40,-19,39,-20,38,-21,36,-21,34,-21,32,-21,32,-21,31,-22,31,-21,31,-19,30,-18,30,-16,29,-14,29,-12,27,-10,26,-9,25,-7,24,-6,24,-5,26,-2,26,0,4,0,1,0,-1,0,-2,0,-1,0,1,-2,5,-4,32,-21,31,-20,30,-19,31,-18,34,-17,36,-15,37,-14,39,-14,41,-14,42,-13,45,-13,48,-13,48,-12,48,-12,48,-12,48,-12,48,-11,48,-11,47,-10,46,-11,46,-14,45,-16,45,-17,46,-16,46,-15,47,-16,47,-19,47,-22"
1778750930,"94,96,5,0,26,-6,25,-6,24,-6,23,-5,22,-5,21,-5,20,-7,19,-7,18,-7,17,-7,17,-7,17,-6,16,-6,15,-6,14,-6,14,-6,14,-6,14,-6,13,-6,12,-5,12,-4,12,-4,11,-4,11,-3,11,-3,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,17,-7,17,-7,18,-7,20,-7,20,-7,20,-6,21,-6,22,-6,24,-5,25,-4,26,-4,26,-4,26,-4,26,-3,26,-2,25,-3,26,-4,26,-4,25,-4,25,-4,25,-4,27,-4,28,-4,28,-5,28,-5,27,-5,14,-4,50,-11,49,-11,47,-11,47,-11,45,-10,43,-10,41,-11,39,-12,37,-12,36,-12,34,-12,33,-12,32,-12,31,-12,30,-12,29,-12,28,-11,28,-10,27,-10,26,-9,24,-8,23,-7,22,-7,21,-6,21,-5,21,-4,21,-4,21,-4,3,-1,1,-1,-1,-1,-2,0,-1,0,1,-2,5,-4,30,-21,31,-18,31,-14,33,-12,34,-12,36,-13,39,-12,41,-12,43,-12,45,-11,46,-10,48,-10,49,-9,49,-9,50,-8,50,-7,50,-6,51,-7,51,-8,51,-9,50,-9,49,-10,49,-10,50,-10,51,-11,52,-12,54,-12,55,-12"
