timestamp,csi_data
1778752045,"96,-128,5,0,21,11,21,10,20,9,20,9,19,8,20,8,21,8,20,7,18,6,18,6,18,6,17,5,18,6,18,5,17,5,16,6,15,6,14,6,14,6,13,6,11,7,11,7,10,6,10,6,9,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,14,6,15,6,16,7,16,7,16,8,16,8,17,9,16,11,17,12,19,13,20,13,20,14,20,14,19,14,19,13,19,13,19,14,19,15,19,15,20,13,20,13,19,15,19,15,19,14,20,13,22,12,11,7,38,24,38,23,38,22,37,20,36,19,35,19,33,19,34,18,34,16,34,14,34,15,34,14,34,14,33,14,32,13,30,13,29,13,28,13,26,14,25,14,23,14,21,14,20,14,19,13,18,13,16,13,12,16,10,16,1,3,0,0,-1,-1,-1,-1,-1,-1,1,0,4,2,25,14,25,16,27,14,27,15,28,16,28,17,29,18,30,20,31,22,31,24,33,25,35,26,35,27,37,28,36,28,35,30,34,30,33,31,33,32,34,32,34,31,34,28,34,27,35,28,35,29,36,29,38,29,39,27"
1778752045,"94,96,5,0,-1,24,0,24,1,24,2,23,2,22,2,22,2,21,2,20,2,19,2,18,3,18,4,19,3,18,3,17,3,16,2,16,1,15,2,15,2,15,2,15,2,15,1,14,0,13,0,13,-2,12,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15,1,16,0,18,-1,19,-1,20,-1,20,-1,20,-2,21,-3,22,-3,23,-3,25,-3,25,-4,24,-4,25,-5,25,-5,25,-5,24,-4,24,-4,24,-4,25,-4,26,-3,26,-2,26,-2,26,-1,26,-2,25,-1,14,-1,47,-2,46,-1,45,1,43,2,42,3,41,3,41,4,40,5,39,5,37,5,35,6,35,7,35,6,35,5,34,4,33,3,32,2,31,1,30,2,30,2,29,2,28,1,27,1,26,0,25,-3,24,-7,22,-12,21,-3,3,-2,1,-1,-1,-1,-1,0,-1,0,1,0,5,3,31,2,31,1,31,1,32,0,34,-1,36,-2,37,-1,38,-2,40,-2,43,-3,44,-4,46,-5,46,-6,47,-7,47,-8,49,-9,49,-9,49,-9,49,-9,48,-8,48,-8,49,-6,49,-5,50,-4,50,-4,51,-3,52,-3,52"
1778752045,"94,96,5,0,20,-21,19,-21,18,-19,16,-19,16,-19,15,-19,14,-20,13,-19,12,-18,12,-18,12,-18,13,-19,12,-18,11,-17,12,-17,12,-17,12,-17,12,-16,12,-15,11,-14,11,-12,11,-11,10,-10,10,-10,10,-10,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,11,-13,12,-14,13,-15,14,-15,15,-15,16,-16,16,-16,17,-16,19,-16,21,-17,21,-17,21,-18,22,-17,22,-16,22,-16,22,-17,23,-17,23,-17,23,-18,23,-19,21,-18,21,-19,21,-19,21,-20,21,-21,21,-20,13,-13,42,-40,41,-39,39,-37,36,-35,34,-34,33,-34,32,-34,30,-34,29,-35,28,-35,27,-34,27,-35,27,-35,26,-33,27,-31,26,-30,25,-29,24,-29,24,-28,23,-26,22,-25,21,-22,21,-21,20,-20,21,-19,21,-18,23,-15,23,-13,4,-3,1,-1,-1,0,-1,0,-1,0,1,-2,3,-5,20,-22,21,-24,22,-25,24,-26,26,-26,28,-26,30,-27,32,-28,33,-28,35,-28,38,-29,41,-30,42,-31,42,-31,43,-31,44,-31,44,-30,44,-30,45,-31,44,-32,45,-33,45,-34,45,-34,44,-35,44,-36,44,-37,44,-39,44,-40"
1778752046,"94,96,5,0,0,27,0,27,0,26,0,25,2,25,3,24,3,22,4,22,4,22,3,22,3,22,3,21,2,20,3,19,3,19,3,19,3,19,2,19,0,18,0,17,1,17,1,16,0,15,-1,14,-2,14,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,1,16,1,17,0,18,0,18,-1,19,-2,20,-2,22,-2,23,-2,23,-3,24,-4,25,-4,26,-4,27,-5,26,-5,26,-5,25,-4,25,-4,26,-4,26,-3,27,-3,27,-3,27,-3,27,-1,28,-1,30,-1,16,-1,53,-1,53,0,52,1,50,2,49,4,47,5,45,5,44,5,43,5,42,6,43,7,42,6,41,5,41,5,39,4,38,4,37,5,37,5,36,4,35,3,33,3,32,2,31,1,30,-2,29,-3,28,-5,27,-6,26,-2,4,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,4,2,28,3,29,1,30,1,32,-1,33,-2,34,-3,36,-3,38,-4,40,-4,42,-4,43,-5,44,-6,45,-7,46,-8,47,-8,48,-8,49,-8,50,-8,49,-7,49,-7,49,-7,50,-7,51,-6,52,-6,53,-5,54,-4,55,-5,57"
1778752046,"94,96,5,0,-12,-25,-11,-23,-10,-24,-11,-23,-12,-21,-12,-20,-12,-20,-12,-20,-12,-19,-12,-18,-13,-18,-12,-18,-11,-18,-10,-18,-10,-18,-10,-18,-9,-18,-7,-17,-7,-16,-7,-16,-8,-16,-7,-15,-5,-14,-4,-14,-4,-14,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4,-10,-13,-9,-13,-9,-14,-9,-16,-9,-17,-9,-18,-9,-19,-9,-20,-9,-21,-9,-23,-9,-23,-9,-24,-8,-25,-8,-25,-8,-25,-8,-25,-8,-25,-9,-25,-9,-25,-9,-25,-11,-26,-12,-26,-11,-26,-11,-26,-11,-25,-10,-23,-6,-16,-19,-50,-21,-48,-21,-45,-20,-44,-21,-42,-22,-40,-21,-39,-20,-38,-20,-38,-21,-36,-22,-35,-23,-34,-23,-34,-22,-34,-21,-34,-19,-34,-18,-34,-16,-34,-14,-33,-13,-32,-13,-31,-13,-29,-11,-28,-10,-27,-8,-27,-7,-28,-4,-28,-2,-28,-1,-6,-1,-2,0,0,0,0,0,0,-1,-2,-3,-5,-16,-26,-17,-26,-17,-26,-16,-27,-16,-29,-15,-32,-16,-34,-16,-35,-17,-36,-17,-38,-17,-41,-17,-44,-16,-46,-16,-47,-16,-48,-15,-48,-14,-47,-14,-47,-14,-48,-15,-49,-15,-49,-16,-49,-17,-49,-19,-49,-20,-49,-20,-50,-19,-49,-19,-49"
1778752046,"94,96,5,0,5,24,5,23,4,22,4,22,6,22,8,21,8,21,8,20,7,20,8,20,8,18,7,17,6,18,5,20,5,20,6,18,5,17,4,16,4,16,4,17,4,17,4,16,3,15,2,15,2,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,16,5,16,4,16,3,18,4,19,4,20,4,20,5,21,4,23,3,24,2,25,1,25,2,25,2,25,2,25,2,27,2,27,3,26,2,26,2,26,3,26,4,26,5,25,5,25,5,26,5,26,1,15,7,49,7,49,7,48,8,46,9,44,10,42,11,40,11,40,11,39,11,39,11,40,11,39,11,38,10,38,9,37,10,36,10,34,9,33,7,32,6,32,5,32,5,32,4,30,3,29,1,29,-1,28,-7,28,-9,29,-2,5,-1,1,-1,-1,-1,-1,0,-1,0,1,1,5,10,29,9,28,8,29,7,30,7,32,6,35,6,37,6,39,5,40,5,41,4,43,3,45,3,46,2,48,1,48,1,48,0,49,0,50,0,50,0,50,-1,50,0,50,1,50,3,51,5,51,6,51,7,50,8,48"
1778752046,"94,96,5,0,-15,21,-14,21,-12,20,-11,18,-10,17,-9,18,-9,18,-9,20,-8,19,-8,17,-9,17,-9,17,-8,17,-7,17,-6,18,-7,17,-7,16,-8,16,-9,15,-9,14,-8,13,-9,12,-9,12,-9,12,-8,12,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-9,13,-9,14,-10,14,-11,14,-12,15,-12,16,-13,16,-13,16,-14,17,-15,18,-16,18,-17,18,-18,17,-18,16,-18,17,-19,18,-19,18,-18,18,-17,18,-17,18,-17,18,-17,18,-17,19,-17,20,-17,20,-17,19,-6,12,-20,42,-21,41,-20,40,-18,39,-17,38,-16,37,-13,37,-11,37,-10,38,-9,37,-8,36,-8,36,-8,36,-8,35,-8,35,-8,34,-9,33,-10,32,-11,31,-12,30,-12,29,-12,27,-13,27,-13,25,-13,24,-14,23,-12,22,-13,21,-3,3,-1,0,0,-1,0,-2,0,-1,0,1,-1,5,-3,32,-4,32,-12,29,-12,29,-14,29,-16,30,-17,32,-18,33,-20,36,-22,37,-22,39,-23,39,-24,39,-26,39,-27,39,-28,39,-29,39,-30,40,-29,39,-28,39,-27,39,-26,40,-25,40,-24,40,-24,42,-24,42,-24,42,-25,42"
1778752046,"94,96,5,0,23,12,23,11,21,10,19,9,19,8,20,8,19,6,19,4,18,3,18,4,17,5,17,4,17,2,17,3,17,5,17,5,16,4,15,3,14,3,15,4,15,5,14,4,13,4,13,5,14,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,18,6,18,8,18,10,18,11,20,12,21,12,21,12,20,13,20,14,21,15,21,16,21,17,22,19,22,19,22,18,22,17,21,17,22,18,23,18,23,17,22,16,21,17,20,17,22,16,23,16,22,16,12,9,41,29,42,26,42,24,41,23,40,22,39,21,38,18,35,15,34,11,34,9,34,11,35,11,36,10,36,9,35,9,34,10,33,12,33,11,31,10,30,9,29,9,28,10,27,10,26,11,25,13,24,14,22,19,19,21,3,3,0,1,-1,-1,-2,-1,-1,-1,2,0,7,2,38,16,38,16,35,15,36,17,37,20,38,23,40,24,40,26,40,26,40,27,40,29,41,30,41,32,41,34,41,36,40,38,40,37,39,36,38,35,39,34,39,34,39,33,39,33,39,34,40,34,41,33,42,32,40,32"
1778752046,"96,-128,5,0,24,3,24,3,24,3,23,3,23,2,23,1,21,0,20,-1,20,-2,20,-2,20,-2,19,-1,18,0,18,0,19,0,19,-1,18,-1,16,0,15,0,14,0,14,1,15,2,14,2,13,3,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,1,18,3,18,4,20,4,21,4,21,5,21,6,21,6,22,6,24,7,25,8,25,8,24,8,24,10,23,11,23,10,24,9,23,8,23,9,23,10,23,10,24,9,25,8,26,8,26,6,26,5,13,5,44,16,44,14,43,12,43,12,42,10,42,8,41,7,39,6,39,6,38,5,38,4,38,4,36,5,34,5,33,4,33,4,33,4,33,4,32,5,31,4,30,5,29,5,28,6,27,7,25,8,23,9,21,15,20,17,3,3,0,1,-1,-1,-1,-1,-1,-1,1,-1,5,0,31,5,32,8,34,8,35,10,35,11,37,12,38,12,38,13,39,15,39,16,41,17,43,19,44,21,46,22,45,23,44,24,43,24,42,24,43,23,42,23,41,23,42,22,43,22,44,21,47,19,48,18,47,17,47,17"
1778752046,"96,-128,5,0,21,18,20,16,19,15,19,14,20,14,19,13,18,13,18,12,19,10,18,9,18,10,18,10,19,11,18,10,16,10,15,10,15,10,15,10,14,9,13,10,13,10,11,10,10,9,10,9,8,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,12,17,12,17,13,18,14,18,16,18,18,19,18,18,19,18,21,19,22,18,21,18,21,19,23,19,23,19,23,18,23,18,23,19,23,19,22,19,22,20,22,21,22,21,22,22,22,22,20,19,18,11,11,37,36,38,35,38,32,36,31,35,29,35,27,35,25,34,24,34,22,35,20,35,19,36,19,36,19,34,20,33,21,30,21,30,20,29,19,28,18,27,18,26,18,24,19,23,20,20,19,18,19,16,20,15,21,14,22,2,4,0,1,-1,-1,-2,-1,-1,-1,1,0,5,3,32,19,32,20,32,23,34,23,34,25,35,27,36,29,37,32,36,34,36,36,36,38,36,39,36,40,36,42,37,44,37,45,36,45,35,45,35,45,35,45,36,45,36,45,37,45,37,44,37,43,38,41,39,38,38,37"
1778752047,"94,96,5,0,-13,24,-12,24,-10,24,-9,23,-8,22,-8,21,-8,20,-8,21,-7,21,-7,20,-6,18,-6,18,-6,18,-6,18,-6,17,-6,16,-6,15,-6,15,-6,14,-6,14,-7,13,-8,13,-7,12,-7,10,-8,9,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-5,17,-5,17,-6,17,-6,18,-6,20,-7,21,-8,21,-9,21,-10,22,-11,23,-12,23,-13,22,-13,22,-13,23,-13,24,-13,24,-13,24,-13,24,-14,25,-14,25,-13,26,-12,26,-12,25,-13,25,-13,24,-12,25,-9,14,-28,47,-27,45,-25,43,-22,43,-19,42,-17,41,-16,40,-16,38,-16,38,-16,37,-14,37,-13,37,-13,37,-13,36,-13,35,-14,33,-13,31,-14,29,-13,27,-14,27,-14,26,-14,25,-14,23,-14,21,-14,19,-15,18,-17,16,-18,16,-4,2,-2,0,0,-1,0,-1,0,-1,-1,1,-2,5,-7,30,-8,30,-10,32,-10,33,-12,34,-14,36,-15,37,-16,38,-18,39,-20,40,-21,42,-22,42,-23,43,-25,43,-26,43,-27,44,-27,44,-28,45,-28,44,-29,44,-29,45,-28,45,-27,45,-27,47,-27,47,-27,47,-27,47,-27,47"
1778752047,"96,-128,5,0,-23,-12,-23,-11,-23,-9,-22,-10,-21,-10,-21,-9,-21,-8,-21,-7,-20,-8,-21,-9,-21,-8,-20,-8,-19,-8,-19,-7,-19,-8,-19,-8,-18,-8,-17,-7,-16,-7,-16,-8,-15,-9,-14,-8,-12,-8,-11,-8,-11,-9,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-15,-6,-15,-7,-16,-8,-17,-9,-18,-10,-17,-10,-18,-10,-18,-11,-19,-13,-20,-15,-20,-14,-20,-14,-20,-14,-20,-15,-21,-14,-21,-15,-21,-15,-21,-16,-21,-15,-21,-15,-22,-14,-23,-13,-23,-13,-24,-14,-24,-14,-23,-13,-14,-8,-46,-24,-46,-23,-45,-21,-45,-19,-43,-17,-42,-17,-41,-16,-41,-14,-41,-12,-40,-13,-40,-14,-40,-13,-38,-13,-37,-13,-36,-13,-36,-13,-35,-14,-34,-14,-33,-13,-31,-14,-30,-14,-29,-15,-27,-15,-26,-15,-24,-16,-23,-16,-24,-16,-24,-15,-5,-3,-2,-1,0,0,0,0,0,0,-2,-1,-6,-2,-29,-10,-29,-10,-30,-12,-29,-13,-30,-14,-31,-16,-33,-18,-34,-18,-34,-19,-35,-20,-37,-23,-37,-25,-39,-26,-39,-27,-40,-28,-40,-28,-39,-28,-39,-28,-39,-29,-39,-28,-40,-28,-40,-27,-42,-27,-44,-26,-45,-26,-46,-26,-47,-25,-46,-25"
1778752048,"96,-128,5,0,12,24,12,22,12,22,12,23,13,24,14,23,13,23,14,22,15,22,14,22,13,22,13,22,12,23,12,23,12,23,12,22,11,22,10,23,8,22,7,20,5,20,4,20,3,19,1,18,1,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,2,13,1,14,1,15,1,17,2,18,2,19,3,19,2,20,1,21,-1,21,-1,22,2,22,2,22,1,23,-1,24,0,24,2,23,3,22,3,22,3,22,4,22,5,23,6,24,8,25,9,25,6,14,21,48,22,48,23,47,24,46,25,46,26,46,28,45,27,45,26,44,26,43,25,44,24,44,24,45,23,45,23,46,23,45,21,44,19,43,16,43,14,43,12,41,9,40,8,39,5,37,3,36,0,36,-3,35,-5,35,-1,6,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,3,7,22,7,24,5,24,5,27,4,29,3,32,3,33,3,35,3,36,4,37,4,37,3,39,3,41,3,43,4,44,4,44,2,44,1,45,2,45,3,43,4,43,6,44,9,44,11,44,14,44,15,45,16,46,15,47"
1778752048,"94,96,5,0,-9,-25,-9,-26,-10,-27,-11,-27,-10,-27,-9,-26,-10,-25,-11,-25,-11,-26,-11,-25,-11,-24,-11,-24,-9,-24,-8,-25,-7,-25,-7,-24,-6,-24,-5,-23,-4,-22,-3,-22,-2,-21,-2,-21,-1,-20,0,-18,1,-17,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-2,-15,-2,-14,-2,-14,-2,-16,-2,-17,-1,-18,-1,-18,-1,-19,-1,-21,0,-22,1,-22,0,-23,0,-24,0,-24,-1,-23,-2,-23,-2,-23,-2,-24,-2,-25,-3,-26,-5,-25,-6,-25,-7,-25,-7,-26,-6,-27,-6,-26,-8,-16,-22,-51,-22,-51,-22,-50,-22,-48,-23,-47,-23,-46,-22,-46,-24,-46,-24,-46,-24,-47,-24,-46,-23,-46,-21,-46,-19,-46,-18,-45,-18,-44,-17,-44,-15,-43,-13,-43,-10,-42,-9,-42,-7,-41,-6,-38,-4,-36,-2,-34,-1,-33,-1,-34,1,-33,0,-6,0,-2,-1,0,0,0,0,0,-1,-2,-3,-5,-13,-24,-12,-24,-7,-26,-7,-27,-6,-29,-6,-32,-5,-34,-5,-35,-4,-35,-3,-36,-3,-38,-3,-40,-3,-41,-4,-42,-4,-44,-3,-45,-4,-45,-6,-46,-7,-47,-8,-47,-9,-47,-10,-47,-12,-46,-13,-46,-15,-47,-16,-48,-16,-48,-16,-48"
1778752048,"96,-128,5,0,10,25,10,25,10,26,11,25,12,24,12,23,12,23,12,23,12,23,12,24,11,24,10,24,9,24,9,24,8,24,7,23,6,22,5,21,4,21,3,21,2,20,1,19,0,18,-1,17,-2,16,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,3,13,2,14,1,15,1,15,2,16,2,17,2,17,2,19,2,21,2,21,2,22,2,23,2,22,1,21,1,21,1,21,2,22,4,24,4,23,5,23,5,23,5,24,7,25,8,24,9,24,6,14,21,48,22,48,23,48,24,47,25,46,26,45,26,44,26,43,25,43,25,44,25,44,24,45,22,45,21,47,20,47,18,47,16,46,14,44,12,42,10,41,7,39,5,38,3,37,1,36,-1,33,-4,32,-5,31,-6,32,-2,5,-1,1,0,-1,-1,-1,-1,-1,0,1,1,4,8,26,6,27,5,26,4,27,3,28,3,29,3,30,4,31,4,33,5,34,5,36,5,38,5,39,5,41,5,43,4,43,4,43,5,43,6,43,6,44,8,45,10,44,11,44,12,44,14,45,15,45,17,46,18,47"
1778752049,"96,-128,5,0,-8,25,-7,27,-4,27,-3,25,-4,24,-4,25,-4,27,-3,27,-3,25,-5,26,-4,28,-3,26,-3,24,-4,25,-7,26,-8,25,-7,23,-7,21,-9,20,-9,20,-10,18,-10,16,-10,15,-11,14,-11,15,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-8,18,-9,18,-10,18,-11,17,-10,18,-11,19,-12,20,-12,21,-12,21,-13,21,-13,21,-14,21,-15,21,-15,21,-14,21,-14,22,-15,23,-14,23,-12,23,-11,22,-10,22,-10,24,-8,26,-8,26,-9,25,-10,25,-5,14,-13,49,-14,49,-13,49,-10,49,-9,46,-9,46,-9,47,-8,49,-7,50,-7,49,-8,48,-8,49,-6,49,-7,48,-9,48,-12,48,-14,47,-15,45,-16,43,-18,40,-18,39,-18,36,-18,34,-18,31,-20,28,-22,26,-24,22,-25,20,-5,3,-2,0,0,-1,0,-2,0,-1,-1,1,-3,6,-15,36,-17,34,-17,33,-20,34,-22,34,-22,34,-21,35,-22,36,-23,38,-23,38,-25,39,-27,41,-28,41,-29,41,-30,42,-31,43,-30,42,-30,43,-30,43,-27,44,-25,44,-24,44,-24,44,-22,46,-20,47,-18,48,-17,48,-17,48"
1778752049,"96,-128,5,0,15,-22,15,-22,15,-22,14,-22,13,-21,13,-22,12,-22,13,-22,12,-22,13,-21,13,-21,12,-22,12,-21,13,-21,14,-20,15,-19,16,-18,15,-17,13,-16,14,-15,14,-14,14,-12,14,-11,14,-10,14,-9,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,9,-11,10,-12,11,-12,12,-12,13,-12,13,-12,13,-12,13,-13,13,-14,15,-14,16,-14,16,-14,15,-13,15,-13,16,-14,17,-15,18,-15,17,-15,17,-15,16,-16,16,-17,16,-19,16,-20,16,-20,16,-20,16,-20,9,-14,29,-42,27,-41,27,-41,27,-41,26,-42,25,-42,24,-43,24,-43,25,-43,25,-42,24,-42,22,-42,22,-42,22,-41,23,-40,25,-38,27,-36,28,-35,28,-33,27,-31,28,-28,27,-25,26,-23,26,-20,26,-18,27,-17,26,-14,26,-11,4,-2,1,-1,-1,0,-1,0,-1,0,1,-2,3,-4,19,-20,19,-18,19,-19,20,-20,21,-20,23,-20,24,-21,26,-22,26,-22,27,-22,28,-22,30,-22,31,-24,31,-24,31,-26,31,-26,32,-27,33,-28,33,-28,32,-29,31,-29,31,-31,31,-34,32,-36,31,-37,30,-38,29,-39,31,-41"
1778752049,"96,-128,5,0,25,1,24,0,23,0,22,-1,22,-1,23,-1,23,-2,22,-3,22,-3,21,-4,21,-3,21,-2,21,-1,21,-1,21,-1,20,-1,20,0,19,1,17,1,16,1,15,2,15,4,13,4,12,4,12,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,15,1,16,2,17,2,17,2,17,3,17,3,19,3,20,4,20,5,20,6,21,6,22,6,22,7,22,6,21,5,20,5,21,5,21,5,21,5,22,5,22,3,23,3,23,3,24,3,24,3,13,0,45,0,45,0,45,-1,45,-1,44,-2,45,-1,45,-2,44,-2,43,-4,41,-5,40,-6,39,-6,39,-5,40,-3,40,-2,41,-1,40,-1,38,0,36,1,33,3,31,4,30,6,28,7,27,8,25,8,24,9,23,11,21,13,3,2,1,0,-1,-1,-1,-1,-1,-1,1,0,4,0,24,5,24,5,26,3,28,4,29,6,31,6,32,7,33,7,34,8,36,9,37,10,38,12,38,14,38,14,39,14,39,14,38,14,38,14,38,12,39,11,40,11,41,12,40,11,40,10,40,8,41,8,43,6,44,5"
1778752049,"96,-128,5,0,21,-8,21,-10,21,-11,19,-11,18,-13,19,-13,19,-12,19,-13,18,-13,17,-12,17,-12,18,-11,19,-10,19,-10,18,-9,18,-7,19,-8,19,-8,18,-7,17,-6,16,-4,15,-3,15,-2,15,-1,15,-1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,17,-8,16,-8,16,-9,17,-9,18,-8,19,-8,20,-8,20,-9,21,-9,22,-7,24,-6,25,-6,26,-6,26,-6,26,-6,26,-4,26,-5,26,-7,26,-6,25,-4,24,-5,23,-8,24,-9,24,-8,24,-9,24,-8,12,-6,42,-18,40,-18,40,-20,39,-21,37,-22,35,-24,34,-24,34,-24,35,-24,35,-24,35,-24,34,-24,34,-22,35,-22,36,-21,35,-20,34,-17,35,-16,34,-15,34,-14,32,-12,31,-10,30,-9,29,-8,29,-5,28,-4,27,-2,26,0,4,0,1,0,-1,-1,-1,0,-1,0,1,-2,4,-4,24,-22,26,-19,30,-16,31,-15,32,-15,34,-16,35,-15,37,-16,39,-16,40,-17,41,-17,43,-16,46,-14,46,-14,48,-15,49,-14,49,-13,50,-13,49,-12,49,-12,48,-12,47,-12,47,-13,48,-15,47,-16,48,-17,47,-18,47,-19"
1778752049,"96,-128,5,0,21,-16,21,-17,20,-18,20,-16,20,-16,20,-17,19,-18,18,-18,17,-19,18,-19,19,-18,19,-18,19,-17,19,-17,19,-16,19,-15,19,-14,18,-12,18,-11,17,-11,17,-10,17,-9,16,-8,16,-6,16,-5,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,13,-10,14,-10,15,-10,17,-10,18,-10,18,-10,18,-10,18,-10,20,-11,22,-11,23,-11,23,-12,23,-11,23,-10,23,-10,24,-10,23,-10,23,-11,24,-12,24,-13,23,-13,22,-11,23,-11,23,-14,23,-15,21,-16,12,-9,41,-28,40,-28,39,-30,39,-32,39,-32,38,-33,39,-33,38,-34,38,-35,37,-35,37,-35,37,-34,37,-33,37,-32,38,-31,38,-29,38,-27,37,-25,37,-23,36,-21,35,-19,33,-17,32,-16,31,-14,30,-12,31,-9,32,-5,32,-1,5,0,1,0,-1,-1,-1,0,-1,0,1,-2,4,-4,23,-21,25,-20,26,-18,28,-17,30,-17,32,-17,34,-17,35,-17,36,-17,37,-17,39,-18,41,-18,42,-17,42,-18,43,-18,45,-17,45,-17,46,-17,45,-17,44,-17,44,-18,44,-19,45,-20,45,-20,45,-22,45,-26,43,-28,42,-30"
1778752050,"96,-128,5,0,22,10,22,10,21,10,20,8,20,8,21,7,21,6,21,6,21,6,21,6,21,6,21,6,21,6,20,7,20,8,19,8,18,9,16,8,15,8,15,8,14,9,13,9,12,8,11,7,10,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,6,13,7,14,9,15,10,15,10,16,10,16,10,17,12,17,14,18,14,19,14,19,14,19,15,18,15,18,15,18,16,17,16,17,16,19,16,19,16,19,15,20,14,20,13,21,13,22,13,22,12,12,6,40,21,40,21,41,20,41,18,41,16,41,14,42,14,42,13,42,13,41,13,41,13,40,13,39,12,39,12,38,13,37,13,36,14,34,14,32,15,30,15,28,16,26,17,24,17,22,16,21,16,19,16,18,18,16,20,2,3,0,1,-1,-1,-1,-1,-1,-1,1,0,4,1,27,7,27,8,25,12,26,14,27,16,28,18,29,19,31,20,32,21,33,23,33,25,34,26,34,27,35,28,35,29,35,29,35,30,35,30,34,30,35,30,36,30,36,30,36,29,38,28,39,26,40,25,41,24,41,23"
1778752050,"94,96,5,0,2,24,4,24,4,24,3,24,3,24,4,23,4,23,3,23,3,22,4,22,5,22,5,22,5,21,4,21,3,21,1,21,1,20,0,20,0,19,0,18,0,17,0,16,-1,15,-3,15,-4,15,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-1,16,0,17,0,17,0,18,-1,20,-1,21,-1,21,-2,22,-1,22,-2,22,-3,22,-4,23,-4,24,-4,24,-5,24,-6,25,-5,24,-4,24,-2,24,-2,24,-2,25,-1,25,1,24,2,24,1,24,0,25,-2,15,-2,49,1,49,3,48,4,47,5,47,5,47,6,47,6,47,7,46,7,44,7,43,8,43,8,42,8,42,7,42,6,42,4,41,2,40,0,38,-1,36,-2,34,-3,32,-3,30,-4,28,-6,26,-8,26,-9,25,-9,25,-2,4,-1,1,0,-1,-1,-1,0,-1,0,1,1,5,6,30,4,30,1,30,0,31,-1,32,-1,34,-2,36,-2,38,-3,40,-3,42,-3,44,-4,44,-5,44,-7,44,-8,45,-10,45,-11,45,-11,45,-10,45,-8,43,-6,43,-5,44,-5,46,-4,47,-2,48,-2,48,-2,50,-3,51"
1778752050,"96,-128,5,0,6,-26,5,-25,5,-24,4,-24,4,-26,3,-27,2,-26,3,-25,3,-25,4,-25,3,-24,1,-23,1,-23,1,-23,3,-24,3,-22,4,-22,5,-21,6,-20,6,-19,6,-18,6,-17,5,-16,5,-16,6,-15,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,6,-16,6,-14,6,-15,7,-15,8,-16,8,-17,8,-18,10,-19,11,-19,11,-20,12,-21,12,-20,12,-20,11,-20,10,-21,11,-22,11,-21,11,-21,11,-22,10,-23,9,-24,9,-25,9,-26,9,-26,10,-26,9,-25,3,-16,11,-51,12,-50,12,-49,10,-49,9,-48,8,-49,7,-49,7,-48,7,-46,6,-45,5,-45,3,-45,2,-45,3,-45,5,-45,7,-43,8,-41,9,-40,11,-38,11,-36,11,-35,11,-34,11,-32,10,-29,11,-27,12,-26,14,-23,15,-23,2,-4,0,-2,-1,0,-1,0,-1,0,0,-2,1,-5,11,-26,11,-26,12,-27,13,-28,13,-29,15,-30,16,-31,17,-33,17,-35,19,-36,20,-37,21,-39,23,-40,24,-40,24,-40,24,-39,23,-39,23,-40,23,-40,22,-41,22,-43,21,-43,21,-44,20,-46,19,-48,18,-48,17,-48,16,-48"
