timestamp,csi_data
1778752375,"94,96,5,0,25,13,25,12,26,12,25,12,23,10,25,9,25,9,22,10,20,11,20,10,21,9,22,8,21,8,19,7,20,8,20,7,19,7,17,7,16,7,15,7,14,7,13,7,11,7,11,7,10,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,5,1,6,1,7,3,9,2,10,3,11,5,12,5,14,4,16,5,18,6,19,6,20,7,21,8,20,9,20,9,20,9,23,9,24,10,25,10,24,10,25,11,26,11,26,11,26,10,26,10,17,4,54,15,53,14,51,14,49,15,48,14,46,12,46,10,46,9,44,7,42,6,42,5,42,3,42,2,41,3,39,4,38,6,37,7,37,8,35,8,32,6,30,5,28,5,26,5,23,6,21,7,20,10,19,7,16,10,2,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1,1,10,4,11,4,11,5,12,3,13,3,14,4,16,5,18,5,22,6,25,5,29,4,33,3,35,3,35,4,36,6,38,10,40,11,41,11,43,10,46,11,47,13,49,14,51,14,52,14,53,13,54,12,56,12,56,13"
1778752375,"94,96,5,0,-29,-5,-28,-6,-26,-5,-25,-4,-24,-4,-23,-3,-22,-2,-22,0,-22,0,-23,-1,-23,-2,-24,-2,-23,-1,-21,-1,-20,-2,-19,-3,-19,-2,-18,-3,-17,-3,-16,-4,-14,-4,-13,-4,-13,-5,-13,-5,-13,-6,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-9,-1,-9,-1,-9,-1,-10,-2,-11,-1,-13,0,-14,0,-15,-1,-16,-2,-17,-2,-19,-2,-19,-2,-19,-2,-20,-2,-21,-1,-23,-2,-25,-3,-25,-4,-24,-3,-24,-2,-24,-2,-26,-4,-27,-4,-29,-4,-30,-3,-29,-2,-17,-4,-54,-12,-52,-13,-51,-14,-50,-13,-48,-12,-46,-10,-44,-8,-43,-6,-43,-6,-42,-6,-42,-6,-42,-6,-42,-7,-41,-6,-40,-6,-40,-6,-39,-6,-38,-6,-37,-6,-35,-7,-33,-8,-31,-9,-29,-10,-28,-12,-26,-12,-25,-13,-23,-14,-21,-15,-4,-3,-2,-1,0,-1,0,0,0,0,-1,-1,-4,-2,-17,-10,-16,-10,-17,-6,-16,-6,-16,-6,-18,-6,-19,-5,-21,-4,-23,-4,-26,-5,-29,-6,-32,-7,-33,-8,-34,-7,-35,-7,-37,-6,-39,-7,-42,-8,-43,-10,-43,-10,-43,-10,-44,-9,-45,-9,-48,-9,-49,-9,-51,-9,-53,-10,-53,-10"
1778752375,"94,96,5,0,9,-30,9,-30,9,-30,8,-29,8,-27,8,-27,7,-26,7,-26,7,-26,7,-26,7,-25,6,-24,6,-24,6,-23,7,-23,7,-22,8,-21,9,-19,8,-18,8,-17,8,-17,8,-16,8,-14,9,-14,9,-13,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,4,-10,4,-10,4,-11,4,-12,4,-13,4,-14,4,-14,5,-15,6,-16,6,-17,6,-18,7,-20,7,-21,7,-21,7,-22,7,-23,7,-23,7,-24,7,-26,9,-27,9,-27,8,-28,9,-28,9,-29,8,-31,8,-31,5,-18,18,-56,18,-56,18,-56,17,-55,15,-54,15,-52,14,-51,14,-51,13,-51,12,-51,11,-50,9,-48,9,-47,10,-46,10,-45,12,-44,13,-42,14,-41,14,-39,15,-37,15,-35,15,-33,15,-31,15,-28,16,-26,16,-23,16,-18,16,-16,3,-3,0,-1,-1,-1,-1,0,-1,0,0,-1,1,-4,8,-17,8,-18,7,-18,8,-19,8,-20,7,-21,7,-23,7,-26,8,-28,9,-31,9,-33,10,-34,11,-36,12,-38,13,-39,13,-40,13,-41,14,-43,14,-43,14,-45,14,-48,15,-49,15,-51,15,-53,16,-54,17,-55,16,-58,16,-59"
1778752376,"94,96,5,0,24,-13,25,-12,23,-14,22,-15,22,-13,22,-10,23,-9,23,-10,22,-11,20,-12,19,-11,17,-12,17,-12,18,-12,17,-12,16,-11,15,-9,14,-7,14,-5,14,-4,14,-5,12,-4,13,-2,13,-1,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,9,-12,9,-12,9,-12,9,-11,10,-11,11,-12,12,-12,14,-11,15,-11,15,-9,15,-10,17,-13,16,-14,17,-13,20,-13,22,-14,21,-16,19,-17,19,-15,22,-15,24,-16,24,-16,24,-15,25,-15,25,-17,23,-18,9,-15,31,-42,30,-37,28,-33,28,-32,28,-32,27,-31,24,-29,23,-29,21,-26,22,-26,21,-27,22,-29,23,-29,23,-28,22,-27,21,-25,20,-24,20,-23,21,-22,22,-19,23,-18,21,-17,19,-15,18,-13,18,-11,17,-9,13,-18,11,-17,1,-3,0,-2,-1,0,0,0,0,-1,-1,-3,-2,-5,-7,-25,-4,-22,9,-17,10,-17,9,-18,9,-19,8,-23,10,-24,12,-26,13,-27,11,-27,9,-27,10,-29,11,-31,13,-34,16,-36,19,-36,21,-36,22,-37,24,-38,26,-38,27,-39,29,-39,29,-40,29,-40,30,-40,30,-40,29,-41"
1778752376,"94,96,5,0,-4,26,-2,25,-2,26,-3,26,-2,24,-2,24,-2,24,-4,23,-3,23,-2,21,-2,20,-3,21,-4,22,-4,20,-4,18,-5,16,-6,14,-5,14,-3,14,-2,13,-3,13,-3,11,-3,9,-4,7,-5,6,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-2,9,-2,11,-1,12,-1,13,-3,15,-3,18,-2,20,-2,20,-3,21,-4,24,-5,28,-6,27,-6,24,-5,24,-6,24,-7,25,-7,26,-7,27,-7,28,-7,30,-8,31,-7,30,-6,30,-7,32,-7,31,-7,27,-3,8,-9,26,-8,25,-7,23,-6,22,-5,22,-5,22,-5,21,-6,21,-6,20,-6,20,-5,20,-4,20,-5,20,-5,19,-5,18,-5,16,-5,14,-5,13,-5,12,-4,11,-4,11,-4,10,-4,9,-5,8,-5,7,-6,6,-6,6,-6,6,-1,1,-1,0,0,-1,0,-1,0,-1,0,0,-1,1,-3,8,-2,9,-3,10,-3,11,-3,13,-3,14,-3,15,-3,17,-3,18,-3,18,-4,19,-5,21,-6,23,-6,24,-7,24,-8,24,-9,24,-9,25,-9,26,-9,26,-8,26,-8,26,-10,26,-10,27,-10,27,-10,28,-9,28,-8,27"
1778752376,"96,-128,5,0,26,16,25,15,25,14,25,14,24,14,22,12,21,11,21,11,20,12,20,12,20,11,18,10,17,11,16,12,16,11,16,10,13,9,10,7,10,8,10,8,9,8,8,7,7,7,7,6,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,6,11,6,12,6,12,6,12,6,12,7,14,8,16,9,18,10,19,11,21,13,22,14,21,13,22,13,23,15,23,15,23,15,23,15,23,16,23,17,23,17,24,16,24,15,25,17,26,18,27,18,15,10,49,33,48,33,47,33,44,31,43,29,42,29,40,27,39,26,38,23,37,22,36,21,36,21,35,20,34,20,32,21,30,21,28,20,24,20,20,19,17,18,15,17,14,15,13,14,13,13,12,13,11,13,7,17,5,15,0,2,-1,0,-1,-1,-1,-1,-1,-1,0,0,2,1,17,8,18,11,19,12,20,14,21,15,23,16,24,15,26,15,28,16,31,18,34,21,38,23,41,25,42,26,42,25,42,26,42,28,41,28,41,29,42,30,43,33,44,34,45,33,47,31,48,31,49,33,51,34,52,33"
1778752376,"94,96,5,0,17,-23,15,-24,14,-24,14,-22,14,-21,12,-21,12,-21,12,-21,11,-20,10,-19,9,-17,9,-16,9,-15,9,-15,10,-15,10,-15,9,-13,7,-11,6,-9,6,-7,6,-8,7,-7,8,-5,7,-5,6,-5,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,4,-12,4,-13,4,-14,4,-15,4,-17,4,-17,5,-17,5,-18,6,-19,7,-21,8,-23,8,-22,9,-22,11,-22,13,-23,14,-24,15,-25,13,-25,13,-25,14,-24,15,-26,14,-28,13,-26,14,-25,15,-27,17,-29,11,-14,35,-43,35,-42,32,-40,30,-40,29,-38,29,-37,28,-36,28,-36,27,-36,24,-36,23,-35,23,-32,24,-30,23,-27,22,-25,22,-24,21,-23,19,-22,17,-20,16,-18,16,-16,15,-15,14,-13,13,-11,12,-10,11,-10,11,-8,12,-6,2,-1,0,-1,-1,0,-1,0,-1,0,0,-2,1,-4,9,-20,11,-19,11,-21,12,-22,13,-23,14,-24,14,-27,15,-28,16,-29,17,-31,19,-33,19,-35,22,-36,24,-35,27,-35,28,-35,29,-35,30,-36,31,-38,31,-39,33,-40,34,-40,35,-43,34,-45,34,-44,35,-43,36,-44,37,-45"
1778752376,"96,-128,5,0,30,-11,29,-11,27,-11,26,-10,26,-9,26,-9,24,-9,23,-9,22,-9,21,-9,22,-9,22,-8,21,-7,19,-7,19,-7,18,-6,17,-5,16,-4,15,-4,14,-4,14,-3,13,-3,12,-2,10,-1,10,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,14,-4,14,-4,14,-5,15,-6,16,-6,17,-6,18,-6,19,-6,20,-7,22,-9,24,-9,24,-9,24,-8,24,-7,25,-8,26,-9,27,-9,27,-9,28,-8,30,-9,31,-10,32,-10,31,-9,30,-11,31,-13,32,-13,9,-1,29,-5,28,-6,28,-7,27,-7,26,-7,26,-6,25,-6,24,-5,23,-5,22,-5,22,-6,21,-6,21,-5,20,-4,19,-3,18,-3,18,-3,17,-3,16,-2,15,-1,14,-1,13,0,12,1,10,1,9,1,8,1,6,3,6,3,0,0,0,0,-1,-1,-1,0,-1,0,0,-1,2,-1,12,-2,12,-2,13,-3,13,-3,14,-3,15,-4,16,-4,17,-4,17,-4,18,-3,20,-4,21,-5,23,-5,24,-5,25,-5,25,-5,25,-5,26,-5,27,-5,27,-5,28,-5,28,-5,29,-6,29,-6,29,-6,30,-7,31,-8,31,-8"
1778752377,"96,-128,5,0,-20,-27,-19,-27,-17,-27,-17,-26,-16,-25,-15,-25,-16,-24,-16,-22,-14,-19,-13,-20,-13,-24,-14,-24,-15,-24,-13,-25,-11,-25,-12,-22,-10,-19,-8,-19,-6,-18,-7,-17,-6,-14,-4,-13,-3,-12,-2,-11,-1,-10,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-10,-12,-13,-13,-13,-15,-13,-15,-14,-15,-14,-13,-14,-12,-17,-15,-17,-16,-14,-17,-14,-19,-19,-17,-19,-15,-14,-18,-12,-21,-15,-23,-17,-25,-19,-26,-20,-27,-18,-29,-16,-30,-18,-31,-19,-30,-19,-30,-19,-30,-19,-27,-12,-16,-36,-53,-36,-52,-36,-53,-34,-53,-33,-50,-31,-46,-29,-42,-29,-38,-30,-36,-29,-34,-28,-35,-28,-38,-27,-39,-26,-38,-24,-39,-22,-38,-20,-35,-17,-32,-15,-31,-15,-31,-15,-29,-12,-26,-9,-24,-8,-21,-7,-20,-6,-20,-5,-19,-2,-20,-1,-4,0,-2,0,0,0,0,0,-1,-1,-1,-3,-3,-16,-13,-16,-11,-15,-16,-18,-15,-21,-19,-23,-21,-25,-22,-28,-23,-29,-25,-29,-28,-30,-31,-30,-34,-31,-37,-34,-35,-35,-34,-32,-36,-31,-40,-34,-42,-37,-45,-40,-45,-39,-46,-37,-49,-37,-52,-40,-52,-42,-51,-44,-50,-45,-50,-43,-49"
1778752377,"94,96,5,0,-22,21,-22,21,-21,21,-20,19,-21,17,-20,16,-20,16,-19,16,-17,17,-16,16,-15,15,-16,14,-16,14,-15,15,-14,16,-14,13,-13,11,-13,10,-14,9,-13,9,-13,8,-12,7,-11,6,-11,5,-11,5,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-9,7,-9,9,-9,10,-9,11,-10,10,-11,10,-12,10,-11,12,-10,15,-13,15,-15,15,-15,15,-14,15,-14,15,-14,14,-15,16,-17,18,-18,16,-19,15,-19,17,-19,19,-18,20,-19,22,-21,23,-22,22,-20,22,-15,11,-46,37,-46,36,-44,34,-42,33,-40,32,-39,31,-37,31,-36,30,-35,30,-33,30,-31,29,-31,27,-30,27,-30,26,-29,27,-29,27,-28,23,-27,20,-27,19,-26,18,-24,17,-24,16,-23,14,-22,12,-21,11,-21,10,-20,9,-20,8,-4,1,-2,0,0,-1,0,-1,0,-1,-1,0,-4,2,-18,11,-18,13,-18,14,-18,16,-19,17,-21,17,-21,17,-22,17,-24,17,-24,20,-25,23,-28,27,-31,29,-31,30,-31,31,-32,31,-33,29,-35,30,-37,30,-38,30,-39,30,-38,32,-39,33,-40,34,-41,37,-43,38,-44,37,-43,36"
1778752377,"94,96,5,0,-31,-5,-29,-7,-27,-5,-28,-4,-27,-4,-26,-4,-25,-3,-25,-2,-25,-1,-24,-1,-24,-2,-24,-3,-22,-3,-21,-2,-21,-2,-21,-2,-20,-3,-18,-4,-16,-4,-16,-3,-15,-2,-13,-2,-12,-3,-12,-4,-12,-4,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-11,-3,-11,-2,-12,-2,-13,-3,-14,-2,-15,-2,-16,-2,-17,-2,-18,-3,-18,-4,-20,-4,-22,-4,-24,-4,-24,-5,-24,-5,-24,-5,-26,-4,-26,-3,-26,-5,-27,-4,-28,-4,-27,-4,-28,-4,-31,-3,-33,-3,-32,-3,-9,-3,-30,-7,-30,-7,-28,-7,-27,-7,-27,-6,-26,-7,-25,-7,-24,-6,-23,-5,-23,-4,-22,-4,-22,-3,-21,-4,-20,-4,-20,-3,-20,-3,-19,-4,-18,-4,-17,-4,-16,-4,-15,-3,-14,-3,-13,-3,-12,-4,-12,-4,-11,-5,-10,-7,-9,-8,-2,-2,-1,-1,0,0,0,0,0,0,-1,-1,-2,-1,-9,-5,-9,-5,-11,-3,-11,-4,-12,-4,-13,-4,-14,-4,-14,-4,-15,-4,-17,-4,-18,-4,-18,-5,-19,-5,-20,-5,-21,-5,-22,-6,-23,-6,-23,-7,-23,-7,-24,-6,-24,-6,-25,-6,-26,-6,-27,-6,-28,-7,-29,-7,-30,-7,-29,-7"
1778752377,"94,96,5,0,-15,25,-15,23,-14,24,-13,25,-12,24,-13,22,-12,21,-12,20,-12,20,-12,19,-12,20,-12,20,-11,19,-10,18,-11,17,-12,17,-11,17,-10,15,-11,13,-11,13,-10,12,-10,11,-11,11,-11,10,-9,7,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-7,10,-7,9,-7,9,-7,8,-8,8,-7,10,-8,12,-8,12,-9,12,-10,14,-9,15,-10,16,-11,16,-10,17,-9,18,-10,19,-11,21,-11,21,-12,20,-14,22,-13,24,-13,23,-15,24,-15,26,-13,27,-13,27,-5,15,-18,51,-19,51,-20,50,-20,50,-20,50,-19,49,-18,46,-17,44,-16,43,-16,42,-17,41,-17,41,-16,41,-16,40,-15,39,-15,38,-17,36,-16,33,-15,31,-16,29,-17,28,-16,26,-15,24,-15,22,-15,21,-15,18,-14,18,-16,16,-3,2,-2,0,0,-1,0,-1,0,-1,-1,0,-1,3,-6,17,-8,17,-11,18,-11,18,-11,18,-10,19,-10,20,-8,22,-9,24,-10,25,-12,26,-13,28,-12,31,-13,32,-14,34,-13,35,-13,37,-14,39,-15,40,-16,40,-17,40,-19,42,-18,45,-18,47,-19,48,-18,50,-17,52,-17,51"
